id,original_language,status,titulo,vote_count,revenue,runtime,adult
76642,fr,Released,"Le printemps, l'automne et l'amour",0.0,0.0,95.0,False
20220,fr,Released,1001 Nights,7.0,0.0,98.0,False
31985,en,Released,Lightspeed,4.0,0.0,90.0,False
64357,fr,Released,Meilleur espoir féminin,10.0,0.0,0.0,
77280,fr,Released,"Mercredi, folle journée !",2.0,0.0,127.0,False
271327,en,Released,Mr Reliable,2.0,0.0,112.0,False
79051,es,Released,Ninette,2.0,0.0,118.0,False
157787,fr,Released,Nom de code : Rose,6.0,0.0,0.0,False
55638,en,Released,Opposite Day,9.0,0.0,88.0,False
226363,en,Released,Powder Room,9.0,0.0,86.0,False
253851,en,Released,Shirin in Love,1.0,0.0,104.0,False
44349,en,Released,The Christmas Wish,4.0,0.0,78.0,False
201859,en,Released,The Sex and Violence Family Hour,0.0,0.0,60.0,False
33489,fr,Released,All That... for This?!,5.0,0.0,116.0,False
54052,en,Rumored,Who Do I Gotta Kill?,3.0,0.0,84.0,False
63180,en,Released,Marihuana,4.0,0.0,57.0,False
105114,en,Released,"So Sweet, So Dead",5.0,0.0,89.0,False
260884,it,Released,Chronicle of a Homicide,0.0,0.0,99.0,False
60009,en,Released,The Shadow Men,4.0,0.0,95.0,False
76155,nl,Released,Seventh Heaven,1.0,0.0,94.0,False
67443,fr,Released,They Were Five,6.0,0.0,101.0,False
269070,en,Released,Stop Train 349,0.0,0.0,0.0,False
192588,de,Released,Ferryman Maria,1.0,0.0,85.0,False
82237,en,Released,"Thank You, Jeeves!",0.0,0.0,57.0,False
145075,en,Released,Homework,1.0,0.0,86.0,False
83816,en,Released,Internes Can't Take Money,2.0,0.0,78.0,False
131457,en,Released,Green Light,1.0,0.0,85.0,False
26504,en,Released,Black Belly of the Tarantula,18.0,0.0,98.0,
56557,en,Released,Maid of Salem,2.0,0.0,86.0,False
74208,en,Released,Double Or Nothing,1.0,0.0,91.0,False
206377,en,Released,Second Honeymoon,3.0,0.0,84.0,False
132506,en,Released,I Met Him in Paris,2.0,0.0,86.0,False
92257,fr,Released,Dance Program,3.0,0.0,130.0,False
64442,fr,Released,Boys' School,6.0,0.0,98.0,False
180954,en,Released,Vessel of Wrath,1.0,0.0,92.0,False
61523,en,Released,Idiot's Delight,4.0,0.0,107.0,False
52437,en,Released,Invitation to Happiness,0.0,0.0,97.0,False
222870,en,Released,Subliminal Seduction,3.0,0.0,81.0,False
83288,en,Released,Virtual Combat,3.0,0.0,97.0,False
160194,en,Released,The Skateboard Kid II,2.0,0.0,90.0,False
119353,en,Released,The Terror Within II,2.0,0.0,0.0,False
310589,ru,Released,Beyond the Fear,0.0,0.0,80.0,False
287504,en,Released,Modris,1.0,0.0,98.0,False
292396,en,Released,Deliverance Creek,3.0,0.0,0.0,False
290555,en,Released,Wolves,82.0,0.0,90.0,
94563,en,Released,The Woodcarver,0.0,0.0,96.0,False
63348,en,Released,The Encounter,15.0,0.0,85.0,
156277,en,Released,Big Sur,6.0,33621.0,100.0,False
229559,es,Released,The Unexpected Love,22.0,0.0,105.0,
127770,en,Released,Apostle Peter and the Last Supper,7.0,0.0,88.0,False
13924,xx,Released,The Adventures of André and Wally B.,60.0,0.0,2.0,
80012,en,Released,Face of Terror,2.0,0.0,100.0,False
117963,en,Released,The Harmony Game,1.0,0.0,72.0,False
229194,es,Released,Kamikaze,15.0,0.0,94.0,
152113,fr,Released,Planet Ocean,22.0,0.0,94.0,
116554,en,Released,Stalag Luft,2.0,0.0,101.0,False
253287,en,Released,We'll Never Have Paris,38.0,0.0,89.0,
250066,en,Released,American Heist,160.0,0.0,94.0,
102534,fi,Released,The Good Son,2.0,0.0,88.0,False
248231,fr,Released,Miraculum,11.0,0.0,104.0,
321130,ru,Released,Solyaris,1.0,0.0,142.0,False
258049,eu,Released,Mother Earth,0.0,0.0,103.0,False
189197,en,Released,The Pacific,318.0,0.0,540.0,
73922,ru,Released,A Visitor to a Museum,8.0,0.0,136.0,False
74695,ru,Released,The Hyperboloid of Engineer Garin,6.0,0.0,96.0,False
72809,ru,Released,Cosmic Journey,4.0,0.0,70.0,False
224293,en,Released,Two: The Story of Roman & Nyro,0.0,0.0,71.0,False
302429,en,Released,Strange Magic,105.0,13603453.0,99.0,
123235,fr,Released,Paris-Manhattan,67.0,0.0,79.0,
94820,en,Released,The Flying Machine,7.0,0.0,85.0,False
94904,es,Released,7 Days in Havana,23.0,0.0,129.0,
272693,en,Released,The DUFF,1372.0,43528634.0,100.0,
128876,en,Released,Tower Block,50.0,0.0,90.0,
281230,en,Released,Fort McCoy,2.0,0.0,0.0,False
297544,en,Released,Age of Ice,15.0,0.0,85.0,
56233,it,Released,The Girl with a Pistol,9.0,0.0,100.0,False
239030,de,Released,Love Steaks,19.0,0.0,89.0,
280002,en,Released,The Remaining,91.0,1169603.0,88.0,
93556,en,Released,Prairie Love,1.0,0.0,81.0,False
193650,en,Released,Heathcliff: The Movie,1.0,0.0,73.0,False
277355,en,Released,Everly,231.0,0.0,90.0,
89247,en,Released,"Daddy, I'm A Zombie",5.0,0.0,80.0,False
285135,en,Released,Zodiac,32.0,0.0,89.0,
63616,es,Released,Camarón: When Flamenco Became Legend,9.0,0.0,119.0,False
121828,ja,Released,Outrage Beyond,54.0,0.0,110.0,
46897,en,Released,The Mark of Cain,2.0,0.0,0.0,False
269576,sr,Released,From Zero to Hero,1.0,0.0,94.0,False
73065,it,Released,The Humanoid,1.0,0.0,100.0,False
35646,en,Released,Kocken,3.0,0.0,116.0,False
133764,lt,Released,Vanishing Waves,23.0,0.0,120.0,
32088,en,Released,The Little Drummer Girl,8.0,0.0,130.0,False
276844,en,Released,The Little Death,167.0,0.0,96.0,
136619,en,Released,Pinocchio,6.0,0.0,75.0,False
21013,sv,Released,Kenny Begins,4.0,0.0,88.0,False
32649,en,Released,Sandor slash Ida,2.0,0.0,93.0,False
44552,sv,Released,Bit by Bit,3.0,0.0,85.0,False
12609,da,Released,Help! I'm A Fish,73.0,0.0,80.0,
27119,sv,Released,Tsatsiki,8.0,0.0,91.0,False
286805,en,Released,Dark Dungeons,1.0,0.0,40.0,False
36674,sv,Released,Bert: The Last Virgin,7.0,0.0,100.0,False
77331,sv,Released,One in a Million,2.0,0.0,87.0,False
30149,sv,Released,Sunes sommar,17.0,0.0,83.0,
27599,sv,Released,Lotta Leaves Home,5.0,0.0,79.0,False
27600,sv,Released,Lotta on Rascal Street,6.0,0.0,74.0,False
35927,en,Released,Babar The Movie,9.0,0.0,70.0,False
30576,sv,Released,Karlsson on the Roof,10.0,0.0,99.0,
135337,sv,Released,The Girls,4.0,0.0,100.0,False
92690,it,Released,¡Mátalo!,2.0,0.0,100.0,False
28573,it,Released,"Io, Emmanuelle",0.0,0.0,96.0,False
29167,it,Released,The Case of the Bloody Iris,12.0,0.0,94.0,
267268,es,Released,Darker Than Night,18.0,0.0,100.0,
83897,pt,Released,Uprise,1.0,0.0,99.0,False
214251,ca,Released,Story of My Death,8.0,0.0,148.0,False
266034,fr,Released,The Blue Room,32.0,0.0,75.0,
160160,fr,Released,Vic+Flo Saw a Bear,6.0,0.0,95.0,False
72985,tl,Released,Grandmother,4.0,0.0,110.0,False
211579,ko,Released,Our Sunhi,12.0,0.0,89.0,
97762,en,Released,Two Years at Sea,8.0,0.0,88.0,False
211722,en,Released,A Spell to Ward Off the Darkness,6.0,0.0,94.0,False
128120,pt,Released,The Last Time I Saw Macao,3.0,0.0,85.0,False
214069,ro,Released,When Evening Falls on Bucharest or Metabolism,7.0,0.0,89.0,False
54598,en,Released,Septien,2.0,0.0,80.0,False
285463,es,Released,Two Shots Fired,3.0,0.0,104.0,False
60120,ca,Released,Finisterrae,6.0,0.0,80.0,False
253377,en,Released,The Distance,5.0,0.0,80.0,False
139808,es,Released,A Gun in Each Hand,13.0,0.0,100.0,
25251,fr,Released,Borsalino,25.0,3.0,126.0,
204384,de,Released,Finsterworld,23.0,0.0,91.0,
40417,en,Released,Gangsters,7.0,0.0,90.0,False
74608,de,Released,Weekender,11.0,0.0,90.0,
63112,it,Released,Plot of Fear,5.0,0.0,98.0,False
97313,en,Released,Bank Shot,8.0,0.0,83.0,False
96306,en,Released,Anotherworld,1.0,0.0,109.0,False
200547,lv,Released,Ten Minutes Older,4.0,0.0,10.0,False
217708,is,Released,Of Horses and Men,26.0,11.0,85.0,
9948,en,Released,The Fox and the Hound 2,115.0,0.0,69.0,
293461,en,Released,Monsterman,0.0,0.0,85.0,False
12575,de,Released,Long Hello and Short Goodbye,0.0,0.0,95.0,False
41571,xx,Rumored,The Heart of the World,22.0,0.0,6.0,
317384,fr,Released,Li'l Quinquin,16.0,0.0,200.0,
81981,sv,Released,Girl with Hyacinths,4.0,0.0,89.0,False
80337,en,Released,These Amazing Shadows,25.0,0.0,88.0,
85642,en,Released,Garlic Is As Good As Ten Mothers,6.0,0.0,51.0,False
8779,cs,Released,Journey to the Beginning of Time,11.0,0.0,93.0,
163366,en,Released,Spend It All,1.0,0.0,43.0,False
39064,id,Released,Joni's Promise,6.0,0.0,83.0,False
28770,en,Released,The Man Who Could Cheat Death,7.0,0.0,83.0,False
137008,en,Released,small roads,1.0,0.0,103.0,False
118497,cs,Released,Carriage to Vienna,4.0,0.0,76.0,False
162510,es,Released,Strange Voyage,5.0,0.0,92.0,False
250660,en,Released,Ivory Tower,9.0,0.0,97.0,False
41213,cs,Released,The Fabulous Baron Munchausen,8.0,0.0,83.0,False
129129,en,Released,Light Is Calling,4.0,0.0,8.0,False
190152,en,Released,The Open Road,1.0,0.0,64.0,False
217268,en,Released,The Epic of Everest,8.0,0.0,87.0,False
85658,en,Released,All In This Tea,0.0,0.0,70.0,False
122479,en,Released,The Private Life of a Cat,5.0,0.0,22.0,False
290739,en,Released,Land,2.0,0.0,76.0,False
128831,en,Released,Letter from Siberia,4.0,0.0,62.0,False
248921,en,Released,Babylon XX,2.0,0.0,95.0,False
49957,en,Released,Carts of Darkness,0.0,0.0,60.0,False
163978,en,Released,Soundtracker,0.0,0.0,88.0,False
25657,ja,Released,Kamome Diner,10.0,0.0,102.0,
96574,en,Released,Gerhard Richter Painting,8.0,0.0,97.0,False
257537,en,Released,Dream Land,0.0,0.0,35.0,False
56691,no,Released,The Wayward Girl,0.0,0.0,95.0,False
74711,ru,Released,City Zero,12.0,0.0,103.0,
47448,no,Released,Remonstrance,1.0,0.0,97.0,False
102691,de,Released,Bells from the Deep,9.0,0.0,60.0,False
205504,en,Released,The Gardener,1.0,0.0,34.0,False
282009,sv,Released,The Sea Vultures,0.0,0.0,44.0,False
206390,en,Released,The Girl from the Marsh Croft,0.0,0.0,74.0,False
133643,sv,Released,Karin Daughter of Ingmar,1.0,0.0,115.0,False
116991,sv,Released,The Monastery of Sendomir,3.0,0.0,54.0,False
239123,en,Released,1000 Journals,1.0,0.0,88.0,False
87506,en,Released,Pan,1.0,0.0,115.0,False
217590,no,Released,A Year Along the Abandoned Road,4.0,0.0,12.0,False
257534,lv,Released,The Shoe,1.0,0.0,83.0,False
26805,en,Released,Night Editor,5.0,0.0,68.0,False
62851,en,Released,Under the Flag of the Rising Sun,6.0,0.0,96.0,False
29470,en,Released,The Devil Thumbs a Ride,7.0,0.0,62.0,False
30640,en,Released,The Man Who Changed His Mind,11.0,0.0,66.0,
26925,en,Released,The Man They Could Not Hang,8.0,0.0,64.0,False
120850,en,Released,Line of Sight,2.0,0.0,60.0,False
173484,en,Released,Rewind This!,21.0,0.0,94.0,
4885,ru,Released,Ten Little Indians,12.0,0.0,137.0,
199661,fr,Released,Josephine,109.0,0.0,88.0,
43716,en,Released,The Land Unknown,10.0,0.0,78.0,
83297,ja,Released,Crazy Thunder Road,6.0,0.0,98.0,False
151136,lv,Released,Pizzas,0.0,0.0,63.0,False
166886,lv,Released,"Mother, I Love You",2.0,0.0,82.0,False
144331,lv,Released,Dream Team 1935,0.0,0.0,120.0,False
198782,en,Released,Matthew's Days,2.0,0.0,0.0,False
1871,fr,Released,Fantomas,125.0,0.0,99.0,
1870,fr,Released,Fantomas Unleashed,77.0,0.0,105.0,
1875,fr,Released,Fantomas vs. Scotland Yard,83.0,0.0,104.0,
50401,en,Released,Pursuit to Algiers,15.0,0.0,65.0,
60769,en,,Radiopiratene,0.0,0.0,0.0,False
92,en,Released,Megacities,3.0,0.0,94.0,False
20875,ru,Released,Operation Y and Other Shurik's Adventures,36.0,0.0,95.0,
100246,en,Released,Gertie the Dinosaur,27.0,0.0,12.0,
86823,ja,Released,Intimidation,5.0,0.0,65.0,False
48419,ja,Released,God Speed You! Black Emperor,2.0,0.0,90.0,False
150124,en,Released,"Blood, Sweat + Vinyl: DIY in the 21st Century",0.0,0.0,92.0,False
162592,en,Released,The Lumière Brothers' First Films,1.0,0.0,61.0,False
56440,es,Released,Amador,8.0,0.0,112.0,False
265929,en,Released,Art and Craft,6.0,0.0,90.0,False
3485,en,Released,The Castle of Fu Manchu,6.0,0.0,98.0,False
49183,en,Released,The Vengeance of Fu Manchu,2.0,0.0,91.0,False
72715,en,Released,Lightning Bolt: The Power Of Salad,1.0,0.0,71.0,False
85711,no,Released,Fuck Up,9.0,0.0,100.0,False
195834,en,Released,Defenders of Riga,3.0,0.0,118.0,False
136742,en,Released,Gulf Stream Under the Iceberg,2.0,0.0,122.0,False
98560,en,Released,The Diary of Preston Plummer,2.0,0.0,0.0,False
84442,ru,Released,Oxygen,9.0,0.0,75.0,False
72478,pl,Released,@Suicide Room,113.0,0.0,110.0,
121749,lv,Released,Is It Easy to Be Young?,2.0,0.0,83.0,False
277688,en,Released,Suburban Gothic,43.0,0.0,90.0,
43754,en,Released,The Killing Jar,18.0,0.0,92.0,
95010,en,Released,The Kiss of Her Flesh,2.0,0.0,0.0,False
116437,lv,Released,Kolka Cool,2.0,0.0,97.0,False
227719,en,Released,Project Almanac,953.0,32248241.0,106.0,
321594,en,Released,Louis C.K.: Live at The Comedy Store,58.0,0.0,65.0,
144183,en,Released,Heavy Weather,1.0,0.0,95.0,False
47868,en,Released,The First Men in the Moon,11.0,0.0,90.0,
167073,en,Released,Brooklyn,1235.0,62076141.0,111.0,
295490,en,Released,Digging for Fire,51.0,0.0,83.0,
309298,en,Released,Don Verdean,44.0,31309.0,96.0,
249688,en,Released,The End of the Tour,210.0,3002884.0,106.0,
309299,en,Released,Experimenter,166.0,0.0,97.0,
291869,en,Released,I Am Michael,45.0,0.0,98.0,
309581,en,Released,Lila & Eve,107.0,0.0,94.0,
310119,en,Released,Last Days in the Desert,46.0,0.0,98.0,
310121,en,Released,I'll See You in My Dreams,51.0,7449681.0,92.0,
310001,en,Released,Seoul Searching,4.0,0.0,105.0,False
309242,en,Released,Mississippi Grind,137.0,130541.0,108.0,
309245,en,Released,Mistress America,200.0,2500431.0,84.0,
309503,en,Released,Zipper,61.0,0.0,103.0,
232572,en,Released,A Walk in the Woods,266.0,35991087.0,104.0,
245706,en,Released,True Story,536.0,4719695.0,100.0,
253406,en,Released,Ten Thousand Saints,63.0,0.0,113.0,
288036,en,Released,Sleeping with Other People,309.0,3214116.0,100.0,
315882,en,Released,Beaver Trilogy Part IV,3.0,0.0,0.0,False
319070,en,Released,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,18.0,0.0,93.0,
319075,en,Released,Cobain: Montage of Heck,284.0,0.0,132.0,
319091,en,Released,The Hunting Ground,55.0,411115.0,103.0,
319071,en,Released,Fresh Dressed,14.0,0.0,90.0,
318224,en,Released,Going Clear: Scientology and the Prison of Belief,306.0,0.0,119.0,
224972,en,Released,The Mask You Live In,21.0,0.0,88.0,
319079,en,Released,Prophet's Prey,13.0,0.0,88.0,
318225,en,Released,Tig,34.0,0.0,95.0,
319074,en,Released,In Football We Trust,1.0,0.0,87.0,False
319078,en,Released,Most Likely to Succeed,4.0,0.0,86.0,False
318044,en,Released,"What Happened, Miss Simone?",111.0,0.0,101.0,
312813,en,Released,6 Desires,2.0,0.0,85.0,False
275647,en,Released,Life May Be,0.0,0.0,102.0,False
227800,en,Released,Here Be Dragons,1.0,0.0,79.0,False
194537,en,Released,A Story of Children and Film,9.0,0.0,105.0,False
116649,en,Released,What Is This Film Called Love?,0.0,0.0,77.0,False
115553,en,Released,The First Movie,3.0,0.0,76.0,False
283235,en,Released,99 Homes,240.0,1411927.0,112.0,
125336,en,Released,The Story of Film: An Odyssey,26.0,0.0,900.0,
251321,en,Released,Aloft,41.0,53086.0,112.0,
283330,en,Released,Eden,45.0,65460.0,131.0,
266082,fr,Released,Girlhood,111.0,60765.0,112.0,
308457,en,Released,Advantageous,46.0,0.0,92.0,
217313,lv,Released,Crossroad Street,1.0,0.0,85.0,False
308453,en,Released,The Bronze,112.0,615816.0,108.0,
308638,en,Released,The D Train,79.0,771317.0,101.0,
250124,en,Released,The Diary of a Teenage Girl,286.0,1477002.0,98.0,
308639,en,Released,Dope,698.0,17986781.0,103.0,
307946,en,Released,I Smile Back,44.0,0.0,85.0,
308369,en,Released,Me and Earl and the Dying Girl,962.0,0.0,105.0,
308024,en,Released,The Overnight,131.0,1100000.0,80.0,
308027,en,Post Production,"People, Places, Things",63.0,0.0,85.0,
294132,en,Released,Results,66.0,104507.0,105.0,
308640,en,Released,Songs My Brothers Taught Me,9.0,0.0,98.0,False
308032,en,Released,The Stanford Prison Experiment,254.0,643557.0,122.0,
308361,en,Released,"Stockholm, Pennsylvania",30.0,0.0,99.0,
306197,en,Released,Unexpected,37.0,0.0,90.0,
193687,en,Released,Z for Zachariah,278.0,121461.0,97.0,
52286,fr,Released,The Student,51.0,0.0,100.0,
56036,da,Released,Nothing's All Bad,4.0,0.0,90.0,False
161491,da,Released,Northwest,26.0,0.0,100.0,
254721,de,Released,Stations of the Cross,38.0,0.0,110.0,
42316,en,Released,The Referees,6.0,0.0,77.0,False
226163,it,Released,Il mundial dimenticato,0.0,0.0,,False
223202,en,Released,The Referee,22.0,0.0,96.0,
103758,en,Released,Reality,47.0,0.0,110.0,
57342,it,Released,Amnèsia,8.0,0.0,114.0,False
3168,en,Released,Three-Step Dance,2.0,0.0,107.0,False
128508,en,Released,Pretty Butterflies,6.0,0.0,100.0,False
252063,fr,Released,Dangerous Liaisons,2.0,0.0,248.0,False
188765,ku,Released,My Sweet Pepper Land,32.0,0.0,100.0,
68864,fr,Released,L'agression,1.0,0.0,101.0,False
190876,en,Released,The Auction,10.0,0.0,111.0,
309875,sv,Released,Micke & Veronica,4.0,0.0,99.0,False
318007,no,Released,The Veil of Twilight,3.0,0.0,90.0,False
256108,en,Released,Inbetween Worlds,11.0,0.0,98.0,
3480,fr,Released,The Old Gun,32.0,0.0,103.0,
5063,fr,Released,The Passerby,5.0,0.0,110.0,False
3423,fr,Released,The Things of Life,21.0,0.0,89.0,
82046,fr,Released,The Count of Monte Cristo,2.0,0.0,183.0,False
54880,en,Released,The Hunchback of Paris,16.0,0.0,105.0,
288708,de,Released,In the Basement,16.0,0.0,81.0,
223519,en,Released,Project Wild Thing,0.0,0.0,80.0,False
124857,en,Released,Trojan Eddie,1.0,0.0,105.0,False
80346,en,Released,Nobody Knows Anything!,7.0,0.0,88.0,False
44489,en,Released,Ice Men,1.0,0.0,108.0,False
202171,en,Released,The Invitation,3.0,0.0,85.0,False
124524,en,Released,When the Bough Breaks,2.0,0.0,105.0,False
71134,en,Released,Innocent Lies,3.0,0.0,88.0,False
144910,en,Released,Suppose They Gave a War and Nobody Came?,1.0,0.0,113.0,False
37978,en,Released,Niagara Motel,4.0,0.0,88.0,False
66787,en,Released,Mentor,1.0,0.0,92.0,False
64123,en,Released,Neverwhere,10.0,0.0,180.0,
30492,en,Released,Animal Room,1.0,0.0,98.0,False
63154,en,Released,Zenith,7.0,0.0,93.0,False
69335,pt,Released,Estômago: A Gastronomic Story,25.0,0.0,113.0,
81694,en,Released,Suing The Devil,15.0,0.0,104.0,
110390,sv,Released,A Pigeon Sat on a Branch Reflecting on Existence,107.0,0.0,100.0,
123867,ja,Released,Panda! Go Panda!: Rainy Day Circus,7.0,0.0,38.0,False
26722,en,Released,Nine Miles Down,30.0,0.0,86.0,
230266,en,Released,Miss Julie,46.0,5000000.0,120.0,
86391,fr,Released,All Together,29.0,7211180.0,96.0,
73108,en,Released,Teen Spirit,81.0,0.0,81.0,
315855,en,Released,The Forbidden Room,29.0,0.0,128.0,
46342,it,Released,Evilenko,27.0,0.0,111.0,
312526,en,Released,Alien Outpost,85.0,0.0,93.0,
287581,pl,Released,Foreign Body,2.0,0.0,117.0,False
72784,en,Released,The Loft,500.0,10076790.0,108.0,
185341,es,Released,[REC]⁴ Apocalypse,269.0,190000.0,95.0,
307663,en,Released,Vice,245.0,0.0,96.0,
87339,ja,Released,The Guard from the Underground,3.0,0.0,96.0,False
29112,en,Released,The Well,5.0,0.0,86.0,False
40744,en,Released,Wicked Woman,4.0,0.0,77.0,False
48156,en,Released,House of Numbers,4.0,0.0,90.0,False
65257,en,Released,Longshot,0.0,0.0,93.0,False
184143,en,Released,Rio Diablo,1.0,0.0,120.0,False
74684,fr,Released,"Massaï, les guerriers de la pluie",2.0,0.0,94.0,False
278468,en,Released,Family Guy Presents: Blue Harvest,117.0,0.0,48.0,
248576,en,Released,Sanatorium,13.0,0.0,0.0,
62037,en,Released,High School Hellcats,3.0,0.0,69.0,False
250761,en,Released,Last Days in Vietnam,32.0,161.0,98.0,
213684,ne,Released,Manakamana,12.0,0.0,118.0,
295069,en,Released,Saturday Night,5.0,0.0,90.0,False
34630,en,Released,Hippie Masala - Forever in India,3.0,0.0,93.0,False
278677,pl,Released,A Grain of Truth,5.0,0.0,116.0,False
299796,en,Released,The Photographer,3.0,0.0,110.0,False
126376,pt,Released,Casa de Lava,4.0,0.0,105.0,False
88599,es,Released,Karen Cries on the Bus,4.0,0.0,98.0,False
274990,da,Released,Sofie,1.0,0.0,152.0,False
57438,no,Released,Kristin Lavransdatter,2.0,0.0,0.0,False
62352,sv,Released,Private Confessions,4.0,0.0,0.0,False
167810,en,Released,Lost River,228.0,45431.0,95.0,
125305,en,Released,Landscape Suicide,5.0,0.0,91.0,False
217477,en,Released,One Way Boogie Woogie,5.0,0.0,60.0,False
97046,en,Released,Deseret,4.0,0.0,82.0,False
36067,en,Released,13 Lakes,1.0,0.0,135.0,False
36120,en,Released,Ruhr,3.0,0.0,120.0,False
318053,en,Released,natural history,2.0,0.0,77.0,False
56405,fr,Released,Black Venus,37.0,0.0,159.0,
72480,en,Released,Poetical Refugee,6.0,0.0,130.0,False
312152,ro,Released,Chuck Norris vs Communism,18.0,0.0,78.0,
287524,en,Released,Fear Clinic,42.0,0.0,95.0,
30131,es,Released,El siete machos,2.0,0.0,108.0,False
94744,it,Released,The Devil with Seven Faces,4.0,0.0,90.0,False
27873,en,Released,Battletruck,5.0,3000000.0,91.0,False
125063,en,Released,The Glitterball,2.0,0.0,53.0,False
62432,en,Released,The Questor Tapes,5.0,0.0,100.0,False
86598,en,Released,The UFO Incident,3.0,0.0,92.0,False
320316,it,Released,Italiano medio,142.0,4541800.0,90.0,
225184,it,Released,Lure of the Sila,1.0,0.0,75.0,False
237171,de,Released,Londra chiama Polo Nord,1.0,0.0,,False
146563,it,Released,Under Ten Flags,6.0,0.0,110.0,False
73984,en,Released,Chino,9.0,0.0,98.0,False
51261,en,Released,National Lampoon's The Legend of Awesomest Maximus,25.0,0.0,87.0,
93939,en,Released,The Shuttered Room,13.0,0.0,99.0,
12796,en,Released,Sebastian,3.0,0.0,100.0,False
155459,en,Released,The Strange Affair,2.0,0.0,106.0,False
96243,en,Released,I Start Counting,5.0,0.0,105.0,False
55032,en,Released,Madame Sin,2.0,0.0,86.0,False
257605,en,Released,The Trial of Lee Harvey Oswald,0.0,0.0,210.0,False
266030,fr,Released,Party Girl,13.0,472370.0,95.0,
302376,de,Released,We Are Young. We Are Strong.,20.0,0.0,123.0,
255913,fr,Released,Relationship Status: It's Complicated,68.0,0.0,100.0,
186629,it,Released,The Prophet,1.0,0.0,100.0,False
316269,ru,Released,Calculator,38.0,0.0,120.0,
146783,it,Released,The Bandit,3.0,0.0,78.0,False
31293,it,Released,Love in the City,6.0,0.0,105.0,False
276518,en,Released,The Beach,2.0,0.0,107.0,False
199198,en,Released,Guendalina,1.0,0.0,103.0,False
82858,en,Released,Sweet Deceptions,1.0,0.0,95.0,False
83782,en,Released,Letters of a Novice,2.0,0.0,82.0,False
73697,it,Released,Come Have Coffee with Us,3.0,0.0,98.0,False
91901,fr,Released,The Bronte Sisters,6.0,0.0,120.0,False
76821,fr,Released,Hotel America,5.0,0.0,95.0,False
47718,en,Released,I Don't Kiss,5.0,0.0,115.0,False
82817,fr,Released,Unforgivable,2.0,0.0,111.0,False
270899,fr,Released,In the Name of My Daughter,22.0,0.0,122.0,
63432,it,Released,The Three Fantastic Supermen,2.0,0.0,94.0,False
83122,it,Released,If You Meet Sartana Pray for Your Death,5.0,0.0,95.0,False
92316,en,Released,Yeti: The Giant of the 20th Century,2.0,0.0,118.0,False
169800,en,Released,The Retrieval,20.0,0.0,91.0,
46439,en,Released,Daughters of Satan,10.0,0.0,90.0,
54325,en,Released,Back Soon,8.0,0.0,83.0,False
75224,fr,Released,Tintin and I,5.0,0.0,75.0,False
251994,en,Released,Reach Me,32.0,0.0,95.0,
56482,it,Released,Paz!,23.0,0.0,0.0,
89720,en,Released,Kiss of the Tarantula,1.0,0.0,85.0,False
17895,ja,Released,Antarctica,17.0,0.0,143.0,
275468,en,Released,"Back to the Garden, Flower Power Comes Full Circle",1.0,0.0,0.0,False
110123,en,Released,Incredible Rocky Mountain Race,0.0,0.0,100.0,False
119193,en,Released,What the Day Owes the Night,48.0,0.0,182.0,
16925,en,Released,Scourge,11.0,0.0,92.0,
93103,en,Released,The Last Gladiators,10.0,0.0,94.0,
54928,en,Released,Project Viper,2.0,0.0,85.0,False
24051,en,Released,Hardwired,31.0,0.0,94.0,
250624,en,Released,Jay Mohr: Funny for a Girl,1.0,0.0,58.0,False
282042,en,Released,The Gold Spinners,1.0,0.0,74.0,False
105891,en,Released,Kawa,1.0,0.0,76.0,False
183910,en,Released,Adjust Your Tracking: The Untold Story of the VHS Collector,9.0,0.0,84.0,False
24707,en,Released,Addicted to Plastic,5.0,0.0,85.0,False
289278,sv,Released,My So-Called Father,4.0,0.0,123.0,False
126757,en,Released,100 Bloody Acres,43.0,0.0,91.0,
127668,en,Released,The Father of a Soldier,9.0,0.0,83.0,False
110555,ru,Released,Street Days,4.0,0.0,89.0,False
142798,ru,Released,"Blue Mountains, or Unbelievable Story",2.0,0.0,97.0,False
83429,en,Released,Evenings on a Farm near Dikanka,8.0,0.0,69.0,False
134733,ru,Released,The Dead Season,5.0,0.0,138.0,False
142808,ru,Released,Dauria,1.0,0.0,172.0,False
65102,ru,Released,The Bat,1.0,0.0,141.0,False
191096,ru,Released,The Green Van,1.0,0.0,135.0,False
56511,fr,Released,Fantômas: Juve Against Fantômas,11.0,0.0,59.0,
56516,fr,Released,Fantômas: The Dead Man Who Killed,8.0,0.0,90.0,False
56512,fr,Released,Fantômas: Fantômas Against Fantômas,8.0,0.0,59.0,False
56515,fr,Released,Fantômas: The False Magistrate,6.0,0.0,70.0,False
107876,en,Released,Private Worlds,0.0,0.0,84.0,False
186585,en,Released,Last of the Wild Horses,2.0,0.0,84.0,False
192544,en,Released,Naked Gun,3.0,0.0,69.0,False
43094,en,Released,"Go, Johnny, Go!",1.0,0.0,75.0,False
25164,en,Released,Screwballs,22.0,0.0,80.0,
44191,en,Released,Loose Screws,14.0,0.0,92.0,
93116,en,Released,Valet Girls,3.0,0.0,82.0,False
104413,en,Released,Screwball Hotel,0.0,0.0,101.0,False
112525,en,Released,Spellcaster,3.0,0.0,83.0,False
85841,en,Released,The Glory Brigade,1.0,0.0,82.0,False
